source,source_split,class,source_path,md5,original_mode,original_bands
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11579.jpg,9f5e4d14ac176792743a34ef7b9904bd,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10955.jpg,6f4009912596949c4d62c02fdc062821,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8916.jpg,786f41b219bfa9acbd8971d006fc9a42,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/775.jpg,6c97357866541099fff6d184861f9d93,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/167.jpg,ee200cb481e6df1556c182c786c17dff,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/12280.jpg,3ea7a19f676173b85cc7f14a36a7878f,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/770.jpg,dd73277dae8672f7072ab29bc0e5a96a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4540.jpg,5c26c0fd6705f190e85cec754d809fe8,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1676.jpg,0609ee0f6385db4b8c0141c3b48797d2,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4749.jpg,53190dffe00b453e01085917ebaad603,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2548.jpg,cf728a5ebde2037ceb947749e0b5d703,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6262.jpg,8b49858207a5e82d194bc7d61b14492c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6638.jpg,a2bdca4a674aae9347f7922b2d56c840,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10818.jpg,2857d663c9f3eaa6500e93e9082a622d,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3301.jpg,c3dcda281a0b9253414762fe245ca49a,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3731.jpg,a81b537b09b8932a0215cce9118ef263,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6229.jpg,c056682de972c2d5086cfa75fea2b724,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4851.jpg,113e280ca426fc11f00f88b8647f9087,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1086.jpg,3b038a328fdddf164434acee153256a1,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1463.jpg,37efb4462c0a36e0c6e3331e1107fb78,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8905.jpg,6f498bca32ddb95b9cbc510157190c50,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10849.jpg,09a8bbb15e890f849d5f36a327346ece,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3226.jpg,a02cd23b5f483518a0ebee83a4d5d4d0,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8362.jpg,93dcf16a7a19ef0ee536ee7dd2781a67,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5084.jpg,045e1962868e6fe0adcf620ea05dd547,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2489.jpg,97e99ef51afe1256a9db49355b344e90,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4748.jpg,5b8c25c386fd796bada89f21de8e8fba,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/616.jpg,5c1269f0d874f94853697dd776bda448,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2589.jpg,2ad2b5a4c7091e1591970f05fd5fbe2a,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1357.jpg,43337221cf695fce56c9d721f2ab92ad,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1504.jpg,26126ba538dcb14b98b8f1a77d98cba2,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5523.jpg,ad1c6f91c3ad47a0900e2b626ca4de30,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4905.jpg,bbc71d61a8531c53608f943f2626a6de,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10859.jpg,56a0cd08c207674826f7e75e284053ee,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2676.jpg,7bfc01562390edbfc447ba59c4bbe3b4,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7805.jpg,937241709cef43cf95a641020f0ba0ed,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.843.jpg,6fcfd5e695fce72b817218d58e5bcd75,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3683.jpg,c60bf0560e8d31745873f375cc37da33,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3807.jpg,1e8ff1a6401efbabd0eea2dfe6235dd3,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3913.jpg,ddf6bfb62382a0a039aeb02391ba9a9a,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2834.jpg,ee61ace90a814c3d9834c50720b330f5,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8768.jpg,e352ea41ea58053be74a0dc605f36d67,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3114.jpg,12d33677785560356806bc055dec7a0f,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2273.jpg,a590459dbdc7a6efe0be6f8e9a59ceb7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11730.jpg,6645daf7db82f6ad2555999d0e4d5ed6,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2080.jpg,5fab69b167b0fc2deb24050b7610e389,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9469.jpg,082f2fece416d27b36944cefdfba2666,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3420.jpg,2f2a3d7e4cfc90662bea2b2554e66ad8,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4770.jpg,cf1d1147c421a575824423fda8b3dfd3,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10066.jpg,73a7eae5fc3250af608f279748fe3c81,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3114.jpg,216910c615ab35594880d05100a86e40,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1696.jpg,0d5523c81e376528de783b920299a919,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1936.jpg,c69acafa3a772fb52911522727574ad7,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4579.jpg,e74bc2aa24ecdc282c07d06a4879254f,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3729.jpg,46f88593c4c1ab2b73a4be333f6847c4,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8243.jpg,6f5a02931396460de0f838f4b701a658,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/475.jpg,e38fcd189b91c26b3988196d58dbddba,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5319.jpg,14c3fd94f740e040e11b05c8a1b3973b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4383.jpg,8b630ef211fa939ba7aacb08cd144a74,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2598.jpg,88f4aedc2bb774fe0c7b419784624931,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2946.jpg,86fb26dfe17f73e9386a6476fb234c3b,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.523.jpg,adab2ea83e92b04c84dcaf26d77e20c7,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4420.jpg,237f9114ca19549a4f4bc67a0ac40e0d,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3696.jpg,bf9536bcdd2d9484198fe564e1721843,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3002.jpg,6187bbc0a608280a55b88c36c3356edc,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2851.jpg,5d4d80d2150e48ef953bb64d46812fc6,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2591.jpg,7042225d7658fe2ba6eac248d2776607,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3015.jpg,4e78b238ebeda2e0c7604ad3647df88a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/885.jpg,ecc013401a9fdbb5c26b2f79d018045c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/561.jpg,5f96679c3459465ffd4ba6df4368d051,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2913.jpg,282ea364cb54afb90bda96855b636904,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2947.jpg,9f683a3ddb3365419fda271264d506a1,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9714.jpg,2b3ea623cecbe3209b6f0645f65e5414,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2160.jpg,8f7ff98621fe9b28f90fc4f92bf61cdd,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7663.jpg,4818c24519478fbbb1817fde4063569a,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1385.jpg,4387b95496c32e5154fff7006da309f9,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2165.jpg,87cb9f563625fc7321771f855c5f907a,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7732.jpg,f41797bcbd57965d1282ffc7755a57b4,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5579.jpg,261166e404b8354607c2082b1d37477b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8047.jpg,6daed2b993d06456bcfe90804039306f,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/468.jpg,016abb8d2a83eb5f5c93c4f6685b9143,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1186.jpg,b26d79da21e3f1a230c7c019f362f7a7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3284.jpg,01d8638141addeccf30180913792464e,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2996.jpg,dabe1826781e69dfa2b65c9a4d5daa02,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.517.jpg,48a953931e2c6c44897a3ba564c54d9f,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.399.jpg,00ed28e821623e35210e83fbad6af8b4,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3862.jpg,d6f7f9000a9e94ee3aaf11556871071f,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3738.jpg,932453d44f2d782fc85fc619c72fe23c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10262.jpg,279cfea41917fb65af21fc42385c3153,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2836.jpg,4667f72a2749ac7a8d04402167e3ffb5,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3717.jpg,612c0a6a1c0e72c4c0f978538a5f26fa,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3920.jpg,24f8589bbd17020dbadf8b295e57556a,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2673.jpg,97b65ef32db6753ef1368d2c75c7631a,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10253.jpg,cb13d69b277dd5d6ca03f69e1340f2f6,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/12022.jpg,da21b052e63cd25cc725041a60afd25e,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1369.jpg,f3e42ba80771f4774efe424901e201ed,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3133.jpg,c42594d57fa74d9287d4703794bb0dc0,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3272.jpg,32b948a9aad541fdff29edd38e50aa51,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8008.jpg,513f3bdf59af618dbcfabc717edec178,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.306.jpg,0fae8ce85c1f1486da40f9056262d17d,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3414.jpg,14a408ceed2a720df725fdf50260eb46,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3635.jpg,002954e0e04c82222ce6952b7890f445,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.485.jpg,7cfbe08ebbf236ce07033d94dfe7f7ab,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.634.jpg,ed776b61210f3737478df38a83c4b6e8,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11400.jpg,a3fa2fc7dcbc202fbcd2ef8b47bc6b6d,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9681.jpg,7c30eef9c296daaefeeef93acb25e48c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1588.jpg,3bbd47ce73661eef55b172a6ca4875df,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7966.jpg,00bfba5268473a253fee80abcc9bcfdd,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8858.jpg,aba62cc65a07964bb59b6079261465cb,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3260.jpg,8c8a44b8ff4c99e51526b363ba2f8252,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7282.jpg,c914b42020c7707b0cf8e40a6a78f224,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/265.jpg,119f74fea9c93a77ef7799e9d69ab689,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3172.jpg,b2118957d354f8eda64622799b0919e7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2561.jpg,2d18ab488c5e4852bb6ecac65e9770cc,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7455.jpg,5bfe3f8bd3dbea80e530b67031689e11,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1423.jpg,be82e9702e422b05b03228b7b532bf10,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3643.jpg,fb888dcd608836e5a20d5eea3c5cfdd7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8386.jpg,cc81ce2783390717cfc97134cc74c80c,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.366.jpg,175eed34c813974c9c1640f256ae53eb,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12314.jpg,8d94c71652b35c8706b829047c15975a,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7061.jpg,0277e0a8a6209ccab0fa1ef58e3b705f,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8877.jpg,e12be9829d2c16e40cc2c2daff811da7,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.471.jpg,569ef818e5f89d56c58ac314d7e60d63,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2531.jpg,b07be8d7a5e4d21fc571f4955d886a07,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.123.jpg,d0a99d16123f02832c26cb8deec46c43,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.589.jpg,ea29d98d1f447faa49099c109a424247,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2057.jpg,e7781fe749bf17335f237168b6c710eb,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11660.jpg,9448cc63dc4d2aee6060708c051c82fd,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6101.jpg,feffc1012ed4131822d6218f70ea42ef,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6730.jpg,957a15390ae61776096eb80422a2afd9,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7576.jpg,e2ac2b470e34737123fa3782e76e2cfa,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4733.jpg,69e415d7485586c509bc9804bcf2cb7a,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10553.jpg,e9f541f5f89d4fb1cf92dbd2b7289dee,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/518.jpg,a1a6ce421a107997ad895fef6518cf46,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2133.jpg,1ed5e28821e09595c95728b426f1d24d,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6418.jpg,e6d4d2ba05c0810eef595aa2866e1ccb,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1042.jpg,4024981704dd9b92c064ff30b4139729,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1161.jpg,c7e1400ca2d0fa0f63976f421d0ccf87,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2029.jpg,ebf89605a0960036433f57a2ce511279,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.805.jpg,a6109d42f91a6a82bb500e0eba24531c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9737.jpg,ca92eca99e9ab93dc6257f8941e7b83a,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4867.jpg,f69c452633919eb473d9e672e99bd819,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2777.jpg,bde3d7ba8e31da6e969afed197251144,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4188.jpg,423b6bd5fc7b5852e69b34eaeb361367,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2931.jpg,17e5df40ba286b9a0447a193cd4ed693,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10937.jpg,fe257a4ffd433c749cef75c27b471cd9,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6276.jpg,28df2c593c3dc89800e73668904bb9c6,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5472.jpg,a1c33fa5f3a6f63ecfe8427f3995e0e3,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4522.jpg,79bf4a7bb6c887a15bb823fa25e8ed11,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/703.jpg,355a406b85e373a334fd119d9fef06cf,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3965.jpg,89fd8f3a8439861f8be9e9355d777c18,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10774.jpg,2c73328c8a5d4b199c06b2b0c3328e0c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3693.jpg,7561988e38693d469935d23b1a67ee12,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3105.jpg,e6668b38c2950c4b0217764f5c1bdd3a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3584.jpg,0b224ae11b238e7c90b4e66a2d8ce079,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7820.jpg,e0a31b217544274a03e8e59d69bde58f,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3673.jpg,7ec70d38b52175707f718f5384c3a4fd,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6697.jpg,2b4fa42859d6b77221abde79e7b13bdb,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11624.jpg,fb8df24ceed27af7f9f6d9d74cd3ad9e,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2182.jpg,7d6943157f1361660daf2b1809a9155b,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2637.jpg,4e51a9c78f4735c3663101ae03c10ec5,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11132.jpg,6983c892b417b4892c873351436d482c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11719.jpg,75d377a2f2bba136e7ee5a52db85dcdd,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1598.jpg,12a741e5b8b25cd9fc44e77ea67b013c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8405.jpg,ae35d92310de3a4eee4dedb5b812aea9,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2981.jpg,5beb8753d180399057b1c8400efb3014,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9331.jpg,2b571c82c84bbc8c436cfbd2cd79c778,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7916.jpg,af9f88be9bfe8f095ac97c60d00dc9b3,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3081.jpg,a53fa6108e9fa690db474a7c7cc33f44,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4411.jpg,bb8d92b941fecf65a57d3ddec3ed8b88,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3136.jpg,a3868d1995328557731c8dfa7d044b05,P,1
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9849.jpg,e3a9c639784ab70e1ccdb90338bdef0d,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11939.jpg,bbb3fc6c065c118f56bf0c6a26869db5,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3514.jpg,c5baa451ac99153f4f80315ea8a28b57,RGB,3
